"","project","name_old","study","no","chip","well","plate","sampleID","type","subtype","controltype","collector","host_order","host_family","host_subfamily","host_tribe","host_genus","group_tree","host_species","sex","location","sublocation","country","weight","date","year","month","day","month_day","kw","BOLD_ID","note","plot_ID","elevation","temp_week","latitude","longitude","state.province","region","sector","habitat","sample_day","CFU_Caput","CFU_Thorax","CFU_Abdomen","logCFU","tissue","CFUamount","storage","description","tag","genus_tag","group","treatment","PCR","Accession","Tax.ID","BioProject","time","exact_site","trap","bc_family","bc_genus","bc_species","combined_genus","genus_tree","group_tree.1","sample_id","is.neg","is.pos"
"A4.120.20221021.00422_S41","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00422","Bees",NA,"A4_bees_2","D6",5,"422","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Exaerete","Exaerete","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",1000,"Santa Isabel","netting","Apidae","Exaerete","Exaerete_smaragdina","Exaerete","Exaerete","Exaerete","A4_120_20221021_00422",FALSE,FALSE
"A4.120.20221021.00453_S47","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00453","Bees",NA,"A4_bees_2","G1",5,"453","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00453",FALSE,FALSE
"A4.120.20221021.00454_S48","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00454","Bees",NA,"A4_bees_2","G2",5,"454","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00454",FALSE,FALSE
"A4.120.20221021.00455_S49","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00455","Bees",NA,"A4_bees_2","G3",5,"455","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00455",FALSE,FALSE
"A4.120.20221021.00456_S50","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00456","Bees",NA,"A4_bees_2","G4",5,"456","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00456",FALSE,FALSE
"A4.120.20221021.00457_S51","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00457","Bees",NA,"A4_bees_2","G5",5,"457","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00457",FALSE,FALSE
"A4.120.20221021.00458_S52","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00458","Bees",NA,"A4_bees_2","G6",5,"458","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Partamona","Partamona_bilineata","Partamona","Partamona","Partamona","A4_120_20221021_00458",FALSE,FALSE
"A4.120.20221021.00459_S53","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00459","Bees",NA,"A4_bees_2","G7",5,"459","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Partamona","Partamona_bilineata","Partamona","Partamona","Partamona","A4_120_20221021_00459",FALSE,FALSE
"A4.120.20221021.00460_S54","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00460","Bees",NA,"A4_bees_2","G8",5,"460","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Partamona","Partamona_bilineata","Partamona","Partamona","Partamona","A4_120_20221021_00460",FALSE,FALSE
"A4.120.20221021.00461_S55","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00461","Bees",NA,"A4_bees_2","G9",5,"461","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Partamona","Partamona","A4_120_20221021_00461",FALSE,FALSE
"A4.120.20221021.00462_S56","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00462","Bees",NA,"A4_bees_2","G10",5,"462","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Partamona","Partamona_bilineata","Partamona","Partamona","Partamona","A4_120_20221021_00462",FALSE,FALSE
"A4.120.20221021.00463_S58","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00463","Bees",NA,"A4_bees_2","G11",5,"463","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Scaptotrigona","Scaptotrigona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Scaptotrigona","Scaptotrigona_mexicana","Scaptotrigona","Scaptotrigona","Scaptotrigona","A4_120_20221021_00463",FALSE,FALSE
"A4.120.20221021.00464_S59","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00464","Bees",NA,"A4_bees_2","G12",5,"464","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Scaptotrigona","Scaptotrigona","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Scaptotrigona","Scaptotrigona_mexicana","Scaptotrigona","Scaptotrigona","Scaptotrigona","A4_120_20221021_00464",FALSE,FALSE
"A4.120.20221021.00466_S61","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00466","Bees",NA,"A4_bees_2","H2",5,"466","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00466",FALSE,FALSE
"A4.120.20221021.00467_S62","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00467","Bees",NA,"A4_bees_2","H3",5,"467","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00467",FALSE,FALSE
"A4.120.20221021.00468_S63","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00468","Bees",NA,"A4_bees_2","H4",5,"468","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00468",FALSE,FALSE
"A4.120.20221021.00469_S65","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00469","Bees",NA,"A4_bees_2","H5",5,"469","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Meliponini","Meliponini","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Meliponini","Meliponini","A4_120_20221021_00469",FALSE,FALSE
"A4.120.20221021.00470_S66","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00470","Bees",NA,"A4_bees_2","H6",5,"470","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00470",FALSE,FALSE
"A4.120.20221021.00471_S67","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00471","Bees",NA,"A4_bees_2","H7",5,"471","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00471",FALSE,FALSE
"A4.120.20221021.00472_S68","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00472","Bees",NA,"A4_bees_2","H8",5,"472","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00472",FALSE,FALSE
"A4.120.20221021.00474_S70","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00474","Bees",NA,"A4_bees_2","H10",5,"474","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00474",FALSE,FALSE
"A4.120.20221021.00475_S71","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00475","Bees",NA,"A4_bees_2","H11",5,"475","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00475",FALSE,FALSE
"A4.120.20221021.00476_S72","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00476","Bees",NA,"A4_bees_2","A1",6,"476","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00476",FALSE,FALSE
"A4.120.20221021.00478_S75","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00478","Bees",NA,"A4_bees_2","A3",6,"478","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00478",FALSE,FALSE
"A4.120.20221021.00479_S76","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00479","Bees",NA,"A4_bees_2","A4",6,"479","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting","","","",NA,"Neocorynura","Neocorynura","A4_120_20221021_00479",FALSE,FALSE
"A4.120.20221021.00480_S77","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00480","Bees",NA,"A4_bees_2","A5",6,"480","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Santa Isabel","netting",NA,NA,NA,NA,"Halictidae_diurnal","Halictidae_diurnal","A4_120_20221021_00480",FALSE,FALSE
"A4.120.20221021.00483_S79","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00483","Bees",NA,"A4_bees_2","A8",6,"483","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00483",FALSE,FALSE
"A4.120.20221021.00484_S80","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00484","Bees",NA,"A4_bees_2","A9",6,"484","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00484",FALSE,FALSE
"A4.120.20221021.00485_S81","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00485","Bees",NA,"A4_bees_2","A10",6,"485","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","melifera ligustica","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00485",FALSE,FALSE
"A4.120.20221021.00486_S82","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00486","Bees",NA,"A4_bees_2","A11",6,"486","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","melifera ligustica","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00486",FALSE,FALSE
"A4.120.20221021.00487_S83","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00487","Bees",NA,"A4_bees_2","A12",6,"487","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","melifera ligustica","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00487",FALSE,FALSE
"A4.120.20221021.00488_S84","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00488","Bees",NA,"A4_bees_2","B1",6,"488","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","melifera ligustica","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00488",FALSE,FALSE
"A4.120.20221021.00489_S85","16S_AW_Butterfly_Peru_bees","A4_120_20221021_00489","Bees",NA,"A4_bees_2","B2",6,"489","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","melifera ligustica","","Paucartambo","Santa Isabel","Peru","","20221021",NA,NA,NA,NA,NA,"","","120",1200,18.67915608,"-13,03247 S","-71,52728 W","Paucartambo","","Kosnipata","open canopy, road",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Santa Isabel","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_120_20221021_00489",FALSE,FALSE
